GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC23,AVERAGE_PERCENT_IN_COLLEGE,AVERAGE_TOTAL_IN_COLLEGE
Id,Id2,Geography,Total; Estimate; Population 18 years and over,Total; Estimate; Population 18 years and over - Enrolled in college or graduate school %,Total; Estimate;,,
1400000US06001405200,6001405200,"Census Tract 4052, Alameda County, California",4079,10.7,436,,
1400000US06001405301,6001405301,"Census Tract 4053.01, Alameda County, California",2362,18.3,432,,
1400000US06001405302,6001405302,"Census Tract 4053.02, Alameda County, California",2420,16.4,397,,
1400000US06001405401,6001405401,"Census Tract 4054.01, Alameda County, California",3668,13.7,503,,
1400000US06001405402,6001405402,"Census Tract 4054.02, Alameda County, California",2125,10.7,227,,
1400000US06001405500,6001405500,"Census Tract 4055, Alameda County, California",3200,9,288,,
1400000US06001405600,6001405600,"Census Tract 4056, Alameda County, California",2634,11,290,,
1400000US06001405700,6001405700,"Census Tract 4057, Alameda County, California",2763,14.5,401,,
1400000US06001405800,6001405800,"Census Tract 4058, Alameda County, California",3044,12.5,381,,
1400000US06001405901,6001405901,"Census Tract 4059.01, Alameda County, California",2866,15,430,,
1400000US06001405902,6001405902,"Census Tract 4059.02, Alameda County, California",2660,14,372,,
1400000US06001406000,6001406000,"Census Tract 4060, Alameda County, California",2633,9.9,261,,
1400000US06001406100,6001406100,"Census Tract 4061, Alameda County, California",3688,9.6,354,,
1400000US06001406201,6001406201,"Census Tract 4062.01, Alameda County, California",3220,14.5,467,,
1400000US06001406202,6001406202,"Census Tract 4062.02, Alameda County, California",3198,9.2,294,,
1400000US06001406300,6001406300,"Census Tract 4063, Alameda County, California",3182,8.7,277,,
1400000US06001406400,6001406400,"Census Tract 4064, Alameda County, California",1917,6.3,121,,
1400000US06001406500,6001406500,"Census Tract 4065, Alameda County, California",4673,9.3,435,,
1400000US06001406601,6001406601,"Census Tract 4066.01, Alameda County, California",3630,11,399,,
1400000US06001406602,6001406602,"Census Tract 4066.02, Alameda County, California",2025,8.9,180,,
1400000US06001406700,6001406700,"Census Tract 4067, Alameda County, California",4091,12.2,499,,
1400000US06001406800,6001406800,"Census Tract 4068, Alameda County, California",2882,9.4,271,,
1400000US06001406900,6001406900,"Census Tract 4069, Alameda County, California",3009,12.9,388,,
1400000US06001407000,6001407000,"Census Tract 4070, Alameda County, California",4453,13.7,610,,
1400000US06001407101,6001407101,"Census Tract 4071.01, Alameda County, California",3002,8.6,258,,
1400000US06001407102,6001407102,"Census Tract 4071.02, Alameda County, California",3493,8.9,311,,
1400000US06001407200,6001407200,"Census Tract 4072, Alameda County, California",4746,6.4,304,,
1400000US06001407300,6001407300,"Census Tract 4073, Alameda County, California",2050,14.5,297,,
1400000US06001407400,6001407400,"Census Tract 4074, Alameda County, California",3028,5.9,179,,
1400000US06001407500,6001407500,"Census Tract 4075, Alameda County, California",2585,8.7,225,,
1400000US06001407600,6001407600,"Census Tract 4076, Alameda County, California",4269,7.9,337,,
1400000US06001407700,6001407700,"Census Tract 4077, Alameda County, California",3535,9.3,329,,
1400000US06001407800,6001407800,"Census Tract 4078, Alameda County, California",2407,39.3,946,,
1400000US06001407900,6001407900,"Census Tract 4079, Alameda County, California",2264,7.5,170,,
1400000US06001408000,6001408000,"Census Tract 4080, Alameda County, California",2320,20,464,,
1400000US06001408100,6001408100,"Census Tract 4081, Alameda County, California",5459,5.8,317,,
1400000US06001408200,6001408200,"Census Tract 4082, Alameda County, California",3293,12.2,402,,
1400000US06001408300,6001408300,"Census Tract 4083, Alameda County, California",3627,10.3,374,,
1400000US06001408400,6001408400,"Census Tract 4084, Alameda County, California",2468,10.4,257,,
1400000US06001408500,6001408500,"Census Tract 4085, Alameda County, California",3455,7.8,269,,
1400000US06001408600,6001408600,"Census Tract 4086, Alameda County, California",4385,7.4,324,,
1400000US06001408700,6001408700,"Census Tract 4087, Alameda County, California",5060,7.3,369,,
1400000US06001408800,6001408800,"Census Tract 4088, Alameda County, California",4080,7.6,310,,
1400000US06001408900,6001408900,"Census Tract 4089, Alameda County, California",2322,7.1,165,,
1400000US06001409000,6001409000,"Census Tract 4090, Alameda County, California",2704,10,270,,
1400000US06001409100,6001409100,"Census Tract 4091, Alameda County, California",1551,5.9,92,,
1400000US06001409200,6001409200,"Census Tract 4092, Alameda County, California",2359,11.5,271,,
1400000US06001409300,6001409300,"Census Tract 4093, Alameda County, California",3688,9.2,339,,
1400000US06001409400,6001409400,"Census Tract 4094, Alameda County, California",2965,8.9,264,,
1400000US06001409500,6001409500,"Census Tract 4095, Alameda County, California",2580,5,129,,
1400000US06001409600,6001409600,"Census Tract 4096, Alameda County, California",3251,7.2,234,,
1400000US06001409700,6001409700,"Census Tract 4097, Alameda County, California",3432,7.4,254,,
1400000US06001409800,6001409800,"Census Tract 4098, Alameda County, California",2150,17.9,385,,
1400000US06001409900,6001409900,"Census Tract 4099, Alameda County, California",2802,7.9,221,,
1400000US06001410000,6001410000,"Census Tract 4100, Alameda County, California",2662,7,186,,
1400000US06001410100,6001410100,"Census Tract 4101, Alameda County, California",2136,9.5,203,,
1400000US06001410200,6001410200,"Census Tract 4102, Alameda County, California",2316,7,162,,
1400000US06001410300,6001410300,"Census Tract 4103, Alameda County, California",2501,10.8,270,,
1400000US06001410400,6001410400,"Census Tract 4104, Alameda County, California",3110,8.6,267,,
1400000US06001410500,6001410500,"Census Tract 4105, Alameda County, California",1622,16.6,269,,
1400000US06001420100,6001420100,"Census Tract 4201, Alameda County, California",1693,6,102,,
1400000US06001420200,6001420200,"Census Tract 4202, Alameda County, California",2271,8.9,202,,
1400000US06001420300,6001420300,"Census Tract 4203, Alameda County, California",3614,14.8,535,,
1400000US06001420400,6001420400,"Census Tract 4204, Alameda County, California",2505,42.4,1062,,
1400000US06001420500,6001420500,"Census Tract 4205, Alameda County, California",1749,11.5,201,,
1400000US06001420600,6001420600,"Census Tract 4206, Alameda County, California",2112,9.5,201,,
1400000US06001421100,6001421100,"Census Tract 4211, Alameda County, California",1725,4.2,72,,
1400000US06001421200,6001421200,"Census Tract 4212, Alameda County, California",2943,5.8,171,,
1400000US06001421300,6001421300,"Census Tract 4213, Alameda County, California",3328,6.6,220,,
1400000US06001421400,6001421400,"Census Tract 4214, Alameda County, California",1380,7.3,101,,
1400000US06001421500,6001421500,"Census Tract 4215, Alameda County, California",3083,7.4,228,,
1400000US06001421600,6001421600,"Census Tract 4216, Alameda County, California",3118,14.4,449,,
1400000US06001421700,6001421700,"Census Tract 4217, Alameda County, California",3297,31.3,1032,,
1400000US06001421800,6001421800,"Census Tract 4218, Alameda County, California",1744,4.6,80,,
1400000US06001421900,6001421900,"Census Tract 4219, Alameda County, California",3142,14.4,452,,
1400000US06001422000,6001422000,"Census Tract 4220, Alameda County, California",1396,11.3,158,,
1400000US06001422100,6001422100,"Census Tract 4221, Alameda County, California",1947,15.5,302,,
1400000US06001422200,6001422200,"Census Tract 4222, Alameda County, California",2860,16.7,478,,
1400000US06001422300,6001422300,"Census Tract 4223, Alameda County, California",3318,31.3,1039,,
1400000US06001422400,6001422400,"Census Tract 4224, Alameda County, California",4082,49.8,2033,,
1400000US06001422500,6001422500,"Census Tract 4225, Alameda County, California",4102,56.5,2318,,
1400000US06001422600,6001422600,"Census Tract 4226, Alameda County, California",703,97.2,683,,
1400000US06001422700,6001422700,"Census Tract 4227, Alameda County, California",4326,85,3677,,
1400000US06001422800,6001422800,"Census Tract 4228, Alameda County, California",7877,88.9,7003,,
1400000US06001422900,6001422900,"Census Tract 4229, Alameda County, California",4186,66.9,2800,,
1400000US06001423000,6001423000,"Census Tract 4230, Alameda County, California",4229,18,761,,
1400000US06001423100,6001423100,"Census Tract 4231, Alameda County, California",3472,21.7,753,,
1400000US06001423200,6001423200,"Census Tract 4232, Alameda County, California",2260,14.6,330,,
1400000US06001423300,6001423300,"Census Tract 4233, Alameda County, California",3137,19,596,,
1400000US06001423400,6001423400,"Census Tract 4234, Alameda County, California",4193,15.2,637,,
1400000US06001423500,6001423500,"Census Tract 4235, Alameda County, California",2799,20.9,585,,
1400000US06001423601,6001423601,"Census Tract 4236.01, Alameda County, California",2431,27.3,664,,
1400000US06001423602,6001423602,"Census Tract 4236.02, Alameda County, California",5818,68.1,3962,,
